artist_name,song_title,spotify_id,spotify_song,spotify_artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Shinedown,Bully,0Ldlex2J63L6Dop9Pk2Rz9,Bully,Shinedown,9.03e-05,0.519,242747.0,0.969,0.0,6.0,0.111,-2.34,0.0,0.0662,77.011,4.0,0.48
Katy Perry,Part Of Me,1nZzRJbFvCEct3uzu04ZoL,Part Of Me,Katy Perry,0.000417,0.678,216160.0,0.918,0.0,5.0,0.0744,-4.63,1.0,0.0355,130.028,4.0,0.769
Katy Perry,Wide Awake,5JLv62qFIS1DR3zGEcApRt,Wide Awake,Katy Perry,0.0749,0.514,220947.0,0.683,2.64e-06,5.0,0.392,-5.099,1.0,0.0367,159.814,4.0,0.575
Lionel Richie,"Say You, Say Me",17CPezzLWzvGfpZW6X8XT0,"Say You, Say Me",Lionel Richie,0.355,0.636,241067.0,0.405,0.0,8.0,0.0804,-11.113,1.0,0.0287,128.068,4.0,0.257
Lionel Richie,Dancing On The Ceiling,0snPJPxkk0MbTc0xeUvAPt,Dancing On The Ceiling,Lionel Richie,0.12,0.698,270720.0,0.774,2.26e-06,0.0,0.394,-8.642,1.0,0.048,133.197,4.0,0.731
Lionel Richie,Just For You,0j5E1yom7T47wgH0LynPq9,Just For You,Lionel Richie,0.1,0.657,250467.0,0.599,3.06e-06,11.0,0.0957,-8.388,0.0,0.03,115.007,4.0,0.531
The FiNATTiCZ,Don't Drop That Thun Thun!,5pUDEECtWBOUqg523dFnSC,Drop That Thun Thun,Drop That Thun Thun,0.0721,0.926,210200.0,0.334,0.0,4.0,0.0794,-9.942,0.0,0.507,97.984,4.0,0.39
Merrilee Rush & The Turnabouts,Angel Of The Morning,27QxL30kLR6RyIjLXCMFdU,Angel of the Morning,Merrilee Rush & The Turnabouts,0.506,0.491,192520.0,0.212,0.00134,8.0,0.0563,-10.478,1.0,0.0281,81.582,4.0,0.302
Merrilee Rush,Save Me,13vfZbfYwXntud0IyhOxHY,Save Me,Merrilee Rush,0.366,0.671,203467.0,0.68,0.0,9.0,0.111,-6.168,0.0,0.0359,123.082,4.0,0.893
Merrilee Rush & The Turnabouts,That Kind Of Woman,4WKUoic5rKlAmlgYmpJLCF,That Kind Of Woman,Merrilee Rush,0.631,0.405,157849.0,0.344,0.000181,2.0,0.287,-10.519,0.0,0.026,91.075,4.0,0.298
Merrilee Rush,Reach Out,6GN0ssRcyJ4PkzfVJTwKSC,Reach Out,Merrilee Rush,0.416,0.428,284584.0,0.286,0.00674,2.0,0.161,-13.273,0.0,0.0292,81.334,4.0,0.199
Rick Springfield,What Would The Children Think,2rCOvizLsJZWVAPbU1spAj,What Would The Children Think,Rick Springfield,0.559,0.332,224960.0,0.341,5.42e-06,5.0,0.368,-11.198,1.0,0.0284,143.892,4.0,0.418
The Mamas & The Papas,Step Out,6k8jJoD6uqghSx1RkHkw1d,Step Out,The Mamas & The Papas,0.623,0.676,183667.0,0.441,0.00862,6.0,0.0701,-13.835,1.0,0.0347,81.011,4.0,0.929
Gary Wright,Really Wanna Know You,672L8kwlwJu5w8D6MWyvDC,Really Want to Know You - Remastered Version,Gary Wright,0.209,0.574,262707.0,0.493,3.02e-05,1.0,0.0568,-13.666,1.0,0.0341,124.531,4.0,0.704
The Lovin' Spoonful,Full Measure,1bqMXyANLRXZD9mbyD3wJZ,Full Measure - 2003 Remaster,The Lovin' Spoonful,0.678,0.506,159707.0,0.513,0.0,7.0,0.0725,-10.478,1.0,0.0298,112.523,4.0,0.704
The Lovin' Spoonful,Rain On The Roof,2IDPRiQNveQJS3wYN1F1o4,Rain On The Roof - 2003 Remaster,The Lovin' Spoonful,0.751,0.604,131040.0,0.329,1.18e-06,2.0,0.162,-13.52,1.0,0.0297,112.455,4.0,0.659
The Lovin' Spoonful,Nashville Cats,4WVDaesMXyHKO8jyr9w6tE,Nashville Cats - 2003 Remaster,The Lovin' Spoonful,0.35,0.776,154000.0,0.451,0.0,0.0,0.101,-11.224,1.0,0.0405,89.575,4.0,0.742
The Lovin' Spoonful,Summer In The City,7AzFID6u1b3zIWbd9pb8Dk,Summer in the City - Remastered,The Lovin' Spoonful,0.0592,0.423,160307.0,0.681,0.000177,10.0,0.0889,-9.756,1.0,0.0397,110.461,4.0,0.559
The Rivieras,California Sun,6qpTh8eRZ4wPycoRZvbWnd,California Sun,The Rivieras,0.4,0.411,146133.0,0.874,0.0887,3.0,0.113,-8.72,1.0,0.0427,169.464,4.0,0.965
The Rivieras,Little Donna,0j36IBRfwm1Vvwz2q7Ve29,Little Donna,The Rivieras,0.0117,0.407,127000.0,0.691,0.0156,8.0,0.0809,-8.09,1.0,0.0348,90.122,4.0,0.937
The Rivieras,Let's Have A Party,5FRbCNMJX9Xe6FUnVaa7mS,Let's Have a Party,The Rivieras,0.0105,0.47,152733.0,0.664,0.00122,11.0,0.17,-8.804,1.0,0.0308,92.533,4.0,0.932
The Rivieras,Rockin' Robin,6aCw4ADUIyVQsa08UN6adY,Rockin' Robin,The Rivieras,0.0784,0.548,153307.0,0.901,0.0,11.0,0.0472,-8.097,1.0,0.0352,92.098,4.0,0.98
Swingin' Medallions,Double Shot (Of My Baby's Love),0ExUux7mwrd8uMlgNL5lhY,Double Shot (Of My Baby’s Love),The Swingin' Medallions,0.0645,0.655,141440.0,0.728,2.09e-06,5.0,0.946,-11.064,0.0,0.0359,131.023,4.0,0.97
The Swingin' Medallions,She Drives Me Out Of My Mind,4ZxUICvETa5hE87tSLJYQ3,She Drives Me Out Of My Mind,The Swingin' Medallions,0.581,0.759,153360.0,0.698,0.0,8.0,0.0628,-11.99,1.0,0.0373,130.568,4.0,0.983
Cliff Richard,A Little In Love,6IXSfTzUjEsKc9iOvDkIx4,A Little in Love - 1987 Remaster,Cliff Richard,0.0391,0.682,219533.0,0.674,0.0,7.0,0.307,-10.39,1.0,0.0274,117.289,4.0,0.921
Cliff Richard,Dreaming,61iObLkVe5H3qhBHHbHD6x,Dreamin',Cliff Richard,0.0255,0.642,217667.0,0.776,0.00066,11.0,0.177,-10.026,1.0,0.0272,134.374,4.0,0.876
Ronny And The Daytonas,"Dianne, Dianne",5XgUHbrBYYsbUFXn6Zsywv,"Dianne, Dianne",Ronny & The Daytonas,0.885,0.319,124880.0,0.281,0.000124,4.0,0.107,-14.269,1.0,0.032,183.014,4.0,0.466
Ronny And The Daytonas,G.T.O.,5GvVxxwieOVIlZaCU9bG0R,G.T.O.,Ronny & The Daytonas,0.574,0.482,149333.0,0.615,7.96e-06,4.0,0.795,-7.047,1.0,0.0468,83.117,4.0,0.932
Ronny And The Daytonas,Sandy,4yrTrpb8liAIFuA6Qlvqum,Sandy,Ronny & The Daytonas,0.698,0.442,165760.0,0.257,0.0398,1.0,0.274,-12.924,0.0,0.0283,112.407,4.0,0.307
Sam & Dave,You Got Me Hummin',3gD8PjbZRQGyoZ5KjXCM2N,You Got Me Hummin',Sam & Dave,0.623,0.809,170533.0,0.428,0.052,7.0,0.0925,-11.781,1.0,0.0291,106.505,4.0,0.848
Sam & Dave,When Something Is Wrong With My Baby,6nvGeEsHWysTGxy6gnhFP4,When Something Is Wrong with My Baby,Sam & Dave,0.148,0.376,194107.0,0.477,0.000425,1.0,0.0384,-5.661,1.0,0.0304,138.923,3.0,0.347
Sam & Dave,Soothe Me,3pL0x4IUqemNfzJPn5Hvbi,Soothe Me,Sam & Dave,0.395,0.746,152333.0,0.334,0.00793,6.0,0.258,-13.418,1.0,0.13,126.099,4.0,0.68
Britt Nicole,Gold,2fdd8W8eTym1gWO1dl1nxo,Gold,Britt Nicole,0.0266,0.65,179334.0,0.819,0.0,8.0,0.348,-3.389,1.0,0.031,95.958,4.0,0.895
Of Monsters And Men,Little Talks,2ihCaVdNZmnHZWt0fvAM7B,Little Talks,Of Monsters and Men,0.0206,0.457,266600.0,0.757,0.0,1.0,0.146,-5.177,1.0,0.032,102.961,4.0,0.417
Rascal Flatts,Changed,7ClZTubD4KudpEuBysLMUI,Changed,Rascal Flatts,0.0751,0.442,262227.0,0.556,7.59e-06,4.0,0.0984,-6.925,1.0,0.0345,140.563,4.0,0.26
Rascal Flatts,Banjo,47aIa6zbUGsdNn55cyuOug,Banjo,Rascal Flatts,0.0186,0.617,256133.0,0.862,0.0,2.0,0.161,-6.356,1.0,0.0337,101.971,4.0,0.769
Rascal Flatts,Come Wake Me Up,5mCttXluvE0gaIArboAoFA,Come Wake Me Up,Rascal Flatts,0.255,0.454,263253.0,0.605,0.0,4.0,0.109,-6.816,1.0,0.0314,155.861,3.0,0.18
Nicki Minaj Featuring Chris Brown,Right By My Side,2bgW1SJqUjIkWcbxTPTIdy,Right By My Side,Nicki Minaj,0.0176,0.567,265333.0,0.858,0.0,1.0,0.127,-4.848,1.0,0.275,161.911,4.0,0.493
Nicki Minaj,Pound The Alarm,0LohatbcUXRauoeMlR1jnS,Pound The Alarm,Nicki Minaj,0.0403,0.728,205640.0,0.858,4.26e-06,9.0,0.0241,-3.686,1.0,0.0609,125.054,4.0,0.591
Nicki Minaj,Stupid Hoe,13VDHbpoKlRhtgUaWTE2Ld,Stupid Hoe,Nicki Minaj,0.0289,0.879,196893.0,0.83,0.131,7.0,0.204,-5.941,1.0,0.275,100.014,4.0,0.719
Auburn Featuring Iyaz,La La La,3mI7yXr0F6nKCS0eag4DPI,Autumn Almanac,The Kinks,0.476,0.667,183527.0,0.56,0.0,9.0,0.113,-7.314,1.0,0.0468,118.874,4.0,0.633
Van Morrison,Brown Eyed Girl,3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,0.182,0.491,183307.0,0.583,0.0,7.0,0.407,-10.964,1.0,0.0376,150.572,4.0,0.907
Otis Redding,Just One More Day,2cXfjsI8tvIVPelAstnA2C,Just One More Day,Otis Redding,0.892,0.459,210733.0,0.24,0.00108,7.0,0.431,-13.761,1.0,0.0317,133.854,3.0,0.35
Paul McCartney,Stranglehold,7oJLxq4WVOjtHDB4War58k,Stranglehold - 1993 Digital Remaster,Paul McCartney,0.285,0.51,217600.0,0.626,0.000264,11.0,0.378,-11.14,0.0,0.056,123.808,4.0,0.679
Paul McCartney,Spies Like Us,,,,,,,,,,,,,,,,
Otis Redding,Chained And Bound,2znDFdRm8TV6lbzmxnTPJc,Chained and Bound,Otis Redding,0.617,0.445,159507.0,0.353,0.000382,10.0,0.0658,-10.974,1.0,0.0452,160.683,3.0,0.822
Otis Redding,Come To Me,25rfcLcczxo0vJHRaFwCkX,Come to Me,Otis Redding,0.84,0.464,167907.0,0.233,4.62e-06,10.0,0.145,-14.399,1.0,0.0432,176.22,3.0,0.562
The Youngbloods,Get Together,7CQXyFX44CXmnuq8Bi9Dyc,Get Together,The Youngbloods,0.467,0.542,279280.0,0.492,0.00105,2.0,0.0863,-11.927,1.0,0.0256,103.064,4.0,0.58
Sam & Dave,Soul Man,4eGHlplaq1ME8oetnTuFFf,Soul Man,Sam & Dave,0.263,0.79,159000.0,0.41,0.00314,0.0,0.174,-13.241,1.0,0.0343,112.345,4.0,0.815
Jr. Walker & The All Stars,Cleo's Mood,43YABWyEDz7auf9nW9j9hf,Cleo's Mood,Jr. Walker & The All Stars,0.782,0.726,161973.0,0.401,0.323,3.0,0.168,-7.524,0.0,0.0323,106.476,4.0,0.852
Jr. Walker & The All Stars,Do The Boomerang,12FqwXODb5jvuOfWEe6BWs,Do The Boomerang,Jr. Walker & The All Stars,0.382,0.608,142160.0,0.852,0.000333,3.0,0.311,-6.909,1.0,0.0327,104.791,4.0,0.74
Jr. Walker & The All Stars,Shotgun,6VzM9C7CXyn1BQdgTJVqDx,Shotgun,Jr. Walker & The All Stars,0.155,0.751,176627.0,0.683,7.85e-06,1.0,0.0611,-5.771,1.0,0.0338,120.983,4.0,0.631
Jr. Walker & The All Stars,(I'm A) Road Runner,5llZqDjRHnn5pAUswFqQCf,(I'm A) Road Runner,Jr. Walker & The All Stars,0.0541,0.751,165947.0,0.689,0.0,5.0,0.281,-6.564,1.0,0.0281,125.238,4.0,0.827
Jr. Walker & The All Stars,Shake And Fingerpop,10EeysK2xPjkUT7DxPAKFG,Shake And Fingerpop,Jr. Walker & The All Stars,0.0724,0.678,163533.0,0.744,0.0,5.0,0.062,-6.714,0.0,0.0445,122.297,4.0,0.961
Jr. Walker & The All Stars,Shoot Your Shot,29s6QBRrKNZwkbdkRPWkjK,Shoot Your Shot,Jr. Walker & The All Stars,0.0435,0.677,181960.0,0.668,0.0,2.0,0.0924,-8.429,0.0,0.0496,116.643,4.0,0.818
Jr. Walker & The All Stars,Cleo's Back,62yuifQgxQo0czn9Pt26po,Cleo's Back,Jr. Walker & The All Stars,0.584,0.655,150760.0,0.776,0.276,2.0,0.0555,-7.734,1.0,0.0292,102.148,4.0,0.938
Sam & Dave,Hold On! I'm A Comin',6PgVDY8GTkxF3GmhVGPzoB,"Hold On, I'm Comin'",Sam & Dave,0.196,0.803,155707.0,0.338,0.038,6.0,0.097,-14.029,1.0,0.0349,106.841,4.0,0.912
Sam & Dave,You Don't Know Like I Know,0bWdtUzitoLGHvoRvu5ngq,You Don't Know Like I Know - LP/Single Version,Sam & Dave,0.545,0.767,162400.0,0.396,0.00079,3.0,0.0959,-13.706,1.0,0.0326,116.576,4.0,0.898
Paul Revere & The Raiders Featuring Mark Lindsay,Don't Take It So Hard,5tP3TltMOc2BbyVWyrKbYC,Don't Take It So Hard (feat. Mark Lindsay),Paul Revere & The Raiders,0.0643,0.612,143133.0,0.736,4.66e-06,1.0,0.0713,-8.967,0.0,0.0412,96.81,4.0,0.742
Firehouse,Sleeping With You,5M3ZwYKhBoAKgTqebp4BBi,Sleeping With You,Firehouse,6.45e-05,0.584,230733.0,0.815,0.0367,3.0,0.214,-8.151,1.0,0.0325,120.799,4.0,0.705
Firehouse,When I Look Into Your Eyes,1yJWqYYDQge60nZKdLyiZU,When I Look Into Your Eyes,Firehouse,0.00288,0.396,239867.0,0.612,4.71e-05,6.0,0.233,-8.039,1.0,0.0277,146.759,4.0,0.241
Steppenwolf,Snow Blind Friend,4reGhfOwxDUSSk1btybGCS,Snowblind Friend,Steppenwolf,0.0363,0.497,234867.0,0.318,0.00763,9.0,0.0974,-18.182,1.0,0.0294,84.49,4.0,0.319
Lita Ford,Hungry,5i4kpPebcKsWNJZhnbi0XS,Hungry,Lita Ford,0.00166,0.534,297200.0,0.898,0.000507,2.0,0.0361,-9.663,1.0,0.0656,139.732,4.0,0.514
The Escape Club,Call It Poison,3lxGEScEFa9EndItaMZW2O,Call It Poison,The Escape Club,0.00237,0.63,294427.0,0.727,0.000364,10.0,0.29,-7.256,0.0,0.0412,110.747,4.0,0.559
The Escape Club,I'll Be There,3zX2ZUPo0M8EULGmYJ87C6,I'll Be There,The Escape Club,0.383,0.57,347867.0,0.385,0.0012,1.0,0.0924,-12.027,0.0,0.0251,99.86,4.0,0.188
Steppenwolf,Born To Be Wild,3lN8PP6R2IxbLP05QpYXng,Born To Be Wild - Single Version,Steppenwolf,0.262,0.439,212893.0,0.734,0.333,2.0,0.244,-12.168,1.0,0.097,145.703,4.0,0.54
Lita Ford,Shot Of Poison,7fG4AeCFHXxeXnAXfkmiFk,Shot of Poison,Lita Ford,0.0388,0.578,210733.0,0.855,5.56e-06,5.0,0.345,-8.057,1.0,0.0414,126.264,4.0,0.732
Tyler Collins,Girls Nite Out,,,,,,,,,,,,,,,,
Naughty By Nature Featuring Zhane,Jamboree,3MPKTMJIxlORqcxw542HHK,Jamboree (feat. Zhané),Naughty By Nature,0.0344,0.849,213907.0,0.635,0.0,0.0,0.082,-9.425,1.0,0.266,92.003,4.0,0.856
Sylk-E. Fyne Featuring Chill,Romeo And Juliet,,,,,,,,,,,,,,,,
Herb Alpert,Diamonds,30iF3F3WvZ22dcNxI48lo7,Diamonds,Herb Alpert,0.0743,0.885,293867.0,0.766,0.000747,4.0,0.286,-10.997,1.0,0.0449,111.412,4.0,0.77
Alabama Shakes,Hold On,1EuvOdyyzhFUP2z3gfr6xz,Hold On,Alabama Shakes,0.206,0.574,226187.0,0.667,0.352,5.0,0.0852,-5.425,1.0,0.0301,88.299,4.0,0.546
Heart,Alone,54b8qPFqYqIndfdxiLApea,Alone,Heart,0.638,0.418,218733.0,0.452,0.00026,1.0,0.0959,-13.099,1.0,0.0356,175.088,4.0,0.168
Heart,Will You Be There (In The Morning),78fh8ymSUdo9oWkShDZbT8,Will You Be There (In The Morning),Heart,0.0365,0.553,269800.0,0.743,1.65e-05,9.0,0.194,-6.794,1.0,0.0281,166.499,4.0,0.528
Rick Astley,She Wants To Dance With Me,40RrsR16maAWMtBX6iav7d,She Wants to Dance with Me,Rick Astley,0.0873,0.655,196440.0,0.83,4.74e-05,6.0,0.268,-12.111,1.0,0.0515,118.031,4.0,0.946
Rick Astley,Ain't Too Proud To Beg,1j0q1Ljv4gdFYiwtw3vGPU,Ain't Too Proud to Beg,Rick Astley,0.0527,0.777,258133.0,0.638,5.05e-05,0.0,0.0493,-12.358,1.0,0.0292,108.077,4.0,0.796
"Wale Featuring Rick Ross, Meek Mill & T-Pain",Bag Of Money,1BvTqJLeB9ZeGU01gFzJbh,"Bag of Money (feat. Rick Ross, Meek Mill & T-Pain)",Wale,0.0379,0.536,247293.0,0.56,0.0,8.0,0.114,-5.668,1.0,0.26,139.91,4.0,0.279
Sean Paul,She Doesn't Mind,1zZIGnXIcDKU8QIUkR20nK,She Doesn't Mind,Sean Paul,0.000624,0.718,227787.0,0.776,5.3e-06,7.0,0.207,-5.208,0.0,0.0693,120.015,4.0,0.622
T.I.,Love This Life,66X5niA1btaBYk1YxbI9pa,Love This Life,T.I. Tribute Team,0.0805,0.692,234584.0,0.387,0.697,1.0,0.11,-7.87,1.0,0.285,173.916,4.0,0.0941
Glee Cast,Somebody That I Used To Know,5cxq7YCarud9twaVh6Y3Rt,Somebody That I Used To Know (Glee Cast Version),Glee Cast,0.554,0.833,246187.0,0.467,1.14e-05,8.0,0.135,-7.693,1.0,0.0355,128.918,4.0,0.814
Keith Sweat,Keep It Comin',5DcIkTnThkzh1fTnF6juFx,Keep It Comin',Keith Sweat,0.0371,0.667,246373.0,0.899,4.12e-06,11.0,0.541,-7.084,0.0,0.0809,101.477,4.0,0.738
The Lovin' Spoonful,She Is Still A Mystery,0sMBmPWh0DtLhRIHA1QTfa,She Is Still A Mystery - 2003 Remaster,The Lovin' Spoonful,0.281,0.299,179333.0,0.453,0.0,5.0,0.312,-11.035,1.0,0.0404,122.09,4.0,0.39
The Lovin' Spoonful,Six O'Clock,1wl5GcyBRd8vuu1AURLU6z,Six O'Clock - 2003 Remaster,The Lovin' Spoonful,0.351,0.592,161227.0,0.483,0.0,7.0,0.201,-11.348,1.0,0.0475,126.499,4.0,0.719
The Lovin' Spoonful,Money,5o179PzNeHCNvveju5xa1Q,Money - 2003 Remaster,The Lovin' Spoonful,0.569,0.801,113173.0,0.248,0.0232,2.0,0.122,-15.871,1.0,0.0563,114.82,4.0,0.578
The Hollies,Pay You Back With Interest,49BkjVIwWuO5lk23uhZcJz,Pay You Back With Interest,The Hollies,0.592,0.328,159667.0,0.512,0.0,0.0,0.068,-8.637,1.0,0.0346,121.785,4.0,0.545
The Hollies,Stop Stop Stop,4fceZZUANtRyEjyc5KzcvB,Stop Stop Stop,The Hollies,0.211,0.396,169333.0,0.839,0.0,2.0,0.314,-9.162,1.0,0.0573,204.95,4.0,0.84
Juliet Simms,Roxanne,1bv51g06fJfEu1rr8Mei60,Roxanne - The Voice Performance,Juliet Simms,0.309,0.492,180813.0,0.626,0.0,7.0,0.593,-4.128,0.0,0.0457,134.16,4.0,0.53
Glee Cast,Hungry Like The Wolf / Rio,0BEiDA0JOycXaDI5ynEWgz,Hungry Like The Wolf / Rio (Glee Cast Version),Glee Cast,0.00136,0.606,183387.0,0.815,0.0,6.0,0.378,-4.773,0.0,0.045,133.995,4.0,0.57
Boys Club,I Remember Holding You,1vg9QIylIW01JyfvDtfd4H,I Remember Holding You,Boys Club Band,0.307,0.609,293079.0,0.843,0.000598,2.0,0.0517,-7.973,0.0,0.0447,92.48,4.0,0.762
The Shocking Blue,Venus,5Zi5WxBEBRkucpP79iRjGR,Venus,Shocking Blue,0.462,0.691,187533.0,0.762,0.0286,11.0,0.0804,-6.47,0.0,0.0367,128.111,4.0,0.957
The Shocking Blue,Long And Lonesome Road,4nFh1DspNppdGjUaSOq4zj,Long And Lonesome Road,Shocking Blue,0.000543,0.303,169520.0,0.918,0.221,2.0,0.125,-3.887,1.0,0.0764,120.375,4.0,0.463
Neon Trees,Everybody Talks,2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,Neon Trees,0.00301,0.471,177280.0,0.924,0.0,8.0,0.313,-3.906,1.0,0.0586,154.961,4.0,0.725
Train,Drive By,0KAiuUOrLTIkzkpfpn9jb9,Drive By,Train,0.00107,0.765,195973.0,0.837,1.06e-05,1.0,0.0801,-3.113,0.0,0.032,122.028,4.0,0.721
Train Featuring Ashley Monroe,Bruises,3adeqciqrsp6PQqR0hGDC7,Bruises (feat. Ashley Monroe),Train,0.0131,0.63,231787.0,0.791,6.83e-06,2.0,0.232,-4.497,1.0,0.0279,102.963,4.0,0.491
Train,50 Ways To Say Goodbye,2NniAhAtkRACaMeYt48xlD,50 Ways to Say Goodbye,Train,0.000284,0.591,247947.0,0.935,0.000278,6.0,0.142,-2.664,1.0,0.0478,140.043,4.0,0.736
Kip Moore,Beer Money,61voPX1C71rhwynuLQyajo,Beer Money,Kip Moore,0.0223,0.745,218147.0,0.805,1.06e-06,2.0,0.13,-5.549,1.0,0.0307,126.065,4.0,0.765
Kip Moore,Somethin' 'Bout A Truck,6Ymvlzom4TQeoKqAWsZRD8,Somethin' 'Bout A Truck,Kip Moore,0.0697,0.554,213827.0,0.794,0.0,11.0,0.63,-5.417,1.0,0.035,176.01,4.0,0.79
Kip Moore,Hey Pretty Girl,75p6fgACKYIyIhsoG411SZ,Hey Pretty Girl,Kip Moore,0.145,0.291,215920.0,0.4,1.86e-05,2.0,0.259,-10.615,1.0,0.0306,83.112,1.0,0.0935
The Wanted,Chasing The Sun,4b4c0oH7PtrPsI86drzgFs,Chasing The Sun,The Wanted,0.242,0.636,198800.0,0.732,0.0,7.0,0.498,-6.209,0.0,0.0962,128.11,4.0,0.679
Lee Brice,Hard To Love,6E9V9TRlVOLjenGjHemzEH,Hard To Love,Lee Brice,0.0119,0.638,224293.0,0.722,0.00808,9.0,0.189,-6.177,1.0,0.0332,103.017,4.0,0.469
Lee Brice,A Woman Like You,3oyMHCAAcnWFdcGuVgwfhd,A Woman Like You,Lee Brice,0.245,0.592,209787.0,0.584,0.0,7.0,0.0862,-7.422,1.0,0.0305,160.048,4.0,0.371
Lee Brice,Parking Lot Party,4HFNGbVmsMV5lHUvDuXLkl,Parking Lot Party,Lee Brice,0.00646,0.54,207893.0,0.86,0.0,1.0,0.629,-5.763,1.0,0.081,171.72,4.0,0.856
Lee Brice,I Drive Your Truck,6aPc6SSWgTsiXrrUpJCPlj,I Drive Your Truck,Lee Brice,0.0978,0.51,234840.0,0.649,0.00206,11.0,0.119,-6.215,1.0,0.0348,141.963,4.0,0.118
Chief Keef Featuring Lil Reese,I Don't Like,2ikkgfIIM9kGKZCXzXnTpj,I Don't Like,Chief Keef,0.000634,0.742,293840.0,0.844,0.0,2.0,0.0659,-4.622,1.0,0.0479,131.986,4.0,0.416
Total Coelo,I Eat Cannibals,0Exgo5qu7QGB61K7Y8H5P9,I Eat Cannibals (Re-Recorded),Toto Coelo,0.0273,0.731,226667.0,0.861,0.0,5.0,0.24,-5.334,0.0,0.0421,148.502,4.0,0.621
Joan Jett & the Blackhearts,Fake Friends,5kvMLw3iuA2dHH7FLFDgsM,Fake Friends,Joan Jett & The Blackhearts,0.0652,0.492,204413.0,0.834,0.0,4.0,0.117,-6.784,1.0,0.112,134.222,4.0,0.675
Hamilton Camp,Here's To You,4gSGdDflijQmFvBNdTTENk,Here's to You,Hamilton Camp,0.782,0.572,138533.0,0.447,0.0,0.0,0.0668,-14.607,1.0,0.0461,119.54,4.0,0.537
Davy Jones,Rainy Jane,5ITEFa5Wo1zPYdhkIbLaWn,Rainy Jane,Davy Jones,0.245,0.603,163187.0,0.431,0.0,4.0,0.0862,-13.064,0.0,0.0551,138.863,4.0,0.538
Glee Cast,It's Not Right But It's Okay,1sKzGL7tetwiqLMENoJgLr,It's Not Right But It's Okay (Glee Cast Version),Glee Cast,0.024,0.654,258160.0,0.968,0.0,9.0,0.0537,-5.789,0.0,0.0724,129.959,4.0,0.595
Glee Cast,How Will I Know,3Mfq8c7r2KgpNJxG43zMe5,How Will I Know (Glee Cast Version),Glee Cast,0.923,0.496,167227.0,0.176,0.0,8.0,0.113,-8.87,0.0,0.159,168.134,3.0,0.431
B.o.B Featuring Taylor Swift,Both Of Us,3r9bgSJlJz2zlevcBRYXko,Both of Us (feat. Taylor Swift),B.o.B,0.0213,0.677,216120.0,0.722,0.0,7.0,0.207,-7.088,1.0,0.0522,125.091,4.0,0.0483
B.o.B Featuring Lil Wayne,Strange Clouds,0yQw3d0iQDjMrxaVHFv77J,Strange Clouds (feat. Lil Wayne),B.o.B,0.0607,0.531,226293.0,0.665,0.0,8.0,0.131,-6.672,0.0,0.286,73.726,4.0,0.8
B.o.B,So Good,28GUjBGqZVcAV4PHSYzkj2,So Good,B.o.B,0.0403,0.66,213253.0,0.9,0.0,7.0,0.219,-5.02,1.0,0.14,85.51,4.0,0.591
Carrie Underwood,Good Girl,20DfkHC5grnKNJCzZQB6KC,Good Girl,Carrie Underwood,0.0286,0.617,205560.0,0.839,0.0,0.0,0.19,-2.849,0.0,0.0655,128.91,4.0,0.741
Carrie Underwood,Blown Away,0vFMQi8ZnOM2y8cuReZTZ2,Blown Away,Carrie Underwood,0.0909,0.531,240133.0,0.843,0.0,9.0,0.0283,-2.569,0.0,0.0429,136.991,4.0,0.392
Carrie Underwood,Two Black Cadillacs,5mFYtqhN4T2D9IPSaZnVDw,Two Black Cadillacs,Carrie Underwood,0.0223,0.555,297947.0,0.854,3.95e-06,5.0,0.0672,-4.468,0.0,0.0609,119.991,4.0,0.448
Carrie Underwood,See You Again,7jP7iCJ1cXVXYHWIkYtP6d,See You Again,Carrie Underwood,0.27,0.514,246453.0,0.742,1.7e-06,8.0,0.085,-2.525,1.0,0.0258,101.0,4.0,0.47
Juliet Simms,"It's A Man's, Man's, Man's World",2XsxUOXqkTzjGO9O4XxPyz,"It’s A Man’s, Man’s, Man’s World - The Voice Performance",Juliet Simms,0.0437,0.267,212320.0,0.701,4.03e-06,3.0,0.0991,-4.277,0.0,0.039,173.45,3.0,0.265
Glee Cast,Shake It Out,5nG61RBqGELCNIsWHl8dsu,Shake It Out (Glee Cast Version),Glee Cast,0.837,0.689,249293.0,0.382,0.0,5.0,0.108,-5.455,1.0,0.0272,107.244,4.0,0.335
Karmin,Brokenhearted,4urcG6Nfubqsuqy3juMjBi,Brokenhearted,Karmin,0.00765,0.765,227147.0,0.765,3.82e-06,1.0,0.0527,-2.732,0.0,0.0585,120.001,4.0,0.886
Karmin,Hello,7jO1boY6qwRjeu0EBtvDuu,Hello,Karmin,0.166,0.658,237547.0,0.919,0.0,5.0,0.123,-2.455,1.0,0.171,127.916,4.0,0.516
Christina Aguilera & Chris Mann,The Prayer,7eEYuH17fOI941ktLbEzOD,The Prayer - The Voice Performance,Christina Aguilera,0.88,0.193,188560.0,0.401,0.0,8.0,0.164,-6.115,1.0,0.038,184.997,3.0,0.219
